ID,crash_style,max,mean,norm,record_time,baseID
1,6,1.0882844792003965e-07,1.508992471267266e-08,8.828194805473857e-10,2021-04-21 16:05:44,45978
2,6,1.0882844792003965e-07,1.508992471267266e-08,8.828194805473857e-10,2021-04-21 16:05:57,46456
3,6,1.0882844792003965e-07,1.508992471267266e-08,8.828194805473857e-10,2021-04-21 16:06:02,46647
4,6,1.0882844792003965e-07,1.508992471267266e-08,8.828194805473857e-10,2021-04-21 16:06:03,46684
5,6,1.0882844792003965e-07,1.508992471267266e-08,8.828194805473857e-10,2021-04-21 16:06:04,46709
6,6,1.0882844792003965e-07,1.508992471267266e-08,8.828194805473857e-10,2021-04-21 16:06:14,47090
7,6,1.0882844792003965e-07,1.508992471267266e-08,8.828194805473857e-10,2021-04-21 16:06:30,47549
8,6,1.0882844792003965e-07,1.5150127673215067e-08,8.850485666480598e-10,2021-04-21 16:06:30,47560
9,6,1.0882844792003965e-07,1.5150127673215067e-08,8.850485666480598e-10,2021-04-21 16:06:39,47930
10,6,1.0882844792003965e-07,1.5117455075264037e-08,8.847901848929673e-10,2021-04-21 16:06:40,47946
11,6,1.0882844792003965e-07,1.5150127673215067e-08,8.850485666480598e-10,2021-04-21 16:06:41,48013
12,6,1.0882844792003965e-07,1.5117455075264037e-08,8.847901848929673e-10,2021-04-21 16:06:43,48081
13,6,1.0882844792003965e-07,1.5117455075264037e-08,8.847901848929673e-10,2021-04-21 16:06:44,48100
14,6,1.0882844792003965e-07,1.5117455075264037e-08,8.847901848929673e-10,2021-04-21 16:06:45,48146
15,6,1.0882844792003965e-07,1.5117455075264037e-08,8.847901848929673e-10,2021-04-21 16:06:45,48161
16,6,1.0882844792003965e-07,1.5295549449121176e-08,8.931866307394102e-10,2021-04-21 16:06:45,48166
17,6,1.0882844792003965e-07,1.5117455075264037e-08,8.847901848929673e-10,2021-04-21 16:06:48,48257
18,6,1.0882844792003965e-07,1.5117455075264037e-08,8.847901848929673e-10,2021-04-21 16:06:48,48261
19,6,1.0882844792003965e-07,1.5295549449121176e-08,8.931866307394102e-10,2021-04-21 16:06:48,48285
20,6,1.0882844792003965e-07,1.5117455075264037e-08,8.847901848929673e-10,2021-04-21 16:06:50,48323
21,6,1.0882844792003965e-07,1.5150127673215067e-08,8.850485666480598e-10,2021-04-21 16:06:51,48381
22,6,1.0882844792003965e-07,1.51423803861758e-08,8.857509987029117e-10,2021-04-21 16:06:53,48435
23,6,1.0882844792003965e-07,1.5117455075264037e-08,8.847901848929673e-10,2021-04-21 16:06:56,48575
24,6,1.0882844792003965e-07,1.508943053178538e-08,8.836261453281613e-10,2021-04-21 16:06:59,48671
